Occurrences,Rank,Lemma,POS,SAMER  Avg,MSA-DA,Class,Syllable Count,MSA-DA Score,Rank Score,Class Score,Compound Score,BAREC Level E1,numeric barec level
390,"2,804",عَقَارِيّ,adj,4,D=,Open,3,1,12,2,47,ن,14
389,"2,811",صَرَف,verb,1,D=,Open,3,1,12,2,23,ط,9
389,"2,811",قَافِل,noun,5,MSA,Open,2,4,12,2,69,ف,17
389,"2,811",فَاعِل,noun,4,D=,Open,2,1,12,2,46,ن,14
388,"2,814",ٱِسْتَضَاف,verb,2,D=,Open,4,1,12,2,32,ك,11
388,"2,814",ٱِنْقِسَام,noun,3,D=,Open,3,1,12,2,39,م,13
388,"2,814",دُرّ,noun,4,D=,Open,1,1,12,2,45,ن,14
387,"2,817",ٱِنْفَجَر,verb,1,D=,Open,3,1,12,2,23,ط,9
387,"2,817",خَلْع,noun,2,D=,Open,1,1,12,2,29,ك,11
387,"2,817",وَرْشَة,noun,2,D=,Open,2,1,12,2,30,ك,11
387,"2,817",كِيلُومِتر,noun,2,D=,Open,3,1,12,2,31,ك,11
387,"2,817",ٱِتَّبَع,verb,3,D=,Open,2,1,12,2,38,م,13
387,"2,817",تَقْوِيم,noun,3,D=,Open,2,1,12,2,38,م,13
387,"2,817",كِبْرِيَاء,noun,3,D=,Open,3,1,12,2,39,م,13
387,"2,817",عُمُوم,noun,4,D=,Open,2,1,12,2,46,ن,14
386,"2,825",ٱِسْتِثْنَاء,noun,4,D~,Open,3,2,12,2,51,س,15
386,"2,825",مَسْرَحِيَّة,noun,1,D=,Open,4,1,12,2,24,ط,9
386,"2,825",مَلِك,noun,2,D=,Open,1,1,12,2,29,ك,11
386,"2,825",صَرِيح,adj,3,D=,Open,2,1,12,2,38,م,13
385,"2,829",عَجُوز,noun,1,D=,Open,2,1,12,2,22,ح,8
385,"2,829",حِيَال,noun,4,MSA,Closed,2,4,12,1,54,س,15
385,"2,829",تَوَارَى,verb,4,MSA,Open,3,4,12,2,59,ع,16
385,"2,829",صِيغَة,noun,4,D=,Open,2,1,12,2,46,ن,14
385,"2,829",أَسْبَق,adj_comp,3,MSA,Open,2,4,12,2,47,ن,14
385,"2,829",خَلَص,verb,1,MSA,Open,3,4,12,2,26,ي,10
384,"2,835",صَرّ,verb,5,D=,Open,2,1,12,2,54,س,15
384,"2,835",مُؤَلِّف,noun,2,D=,Open,3,1,12,2,31,ك,11
384,"2,835",ٱِرْتِبَاط,noun,3,D=,Open,3,1,12,2,39,م,13
384,"2,835",جُمْهُورِيّ,adj,3,D=,Open,3,1,12,2,39,م,13
383,"2,839",برنس,noun_prop,2,D=,Open,2,1,12,2,30,ك,11
383,"2,839",نَدِم,verb,3,D=,Open,2,1,12,2,38,م,13
383,"2,839",مُحْتَلّ,adj,4,D=,Open,2,1,12,2,46,ن,14
383,"2,839",زُجَاجَة,noun,1,MSA,Open,3,4,12,2,26,ي,10
382,"2,843",تَخْطِيط,noun,1,D=,Open,2,1,12,2,22,ح,8
382,"2,843",صَغِير,noun,1,D=,Open,2,1,12,2,22,ح,8
382,"2,843",مَكْتُوب,adj,1,D=,Open,2,1,12,2,22,ح,8
382,"2,843",ٱِتَّسَع,verb,3,MSA,Open,3,4,12,2,48,س,15
382,"2,843",سُهُولَة,noun,1,D=,Open,3,1,12,2,23,ط,9
382,"2,843",هَوْل,noun,5,MSA,Open,1,4,12,2,68,ف,17
382,"2,843",دَمَار,noun,2,D=,Open,2,1,12,2,30,ك,11
382,"2,843",نَشَأ,verb,3,D=,Open,2,1,12,2,38,م,13
381,"2,851",عِزّ,noun,5,D=,Open,1,1,12,2,53,س,15
381,"2,851",أَهْدَى,verb,1,MSA,Open,2,4,12,2,25,ط,9
381,"2,851",مُغْلَق,adj,1,MSA,Open,2,4,12,2,25,ط,9
381,"2,851",مُخابَرَة,noun,5,D=,Open,4,1,12,2,56,ع,16
381,"2,851",تَطَرَّق,verb,4,MSA,Open,2,4,12,2,58,ع,16
381,"2,851",تَخْفِيض,noun,2,D=,Open,2,1,12,2,30,ك,11
381,"2,851",نِقَاش,noun,2,D=,Open,2,1,12,2,30,ك,11
381,"2,851",ذَاكِرَة,noun,2,D~,Open,3,2,12,2,33,ل,12
381,"2,851",أَقَلّ,verb,3,D=,Open,2,1,12,2,38,م,13
381,"2,851",أَوْلَى,verb,4,D=,Open,2,1,12,2,46,ن,14
380,"2,861",بِضَاعَة,noun,1,D=,Open,3,1,12,2,23,ط,9
380,"2,861",قَفَص,noun,1,D~,Open,2,2,12,2,23,ط,9
380,"2,861",يُورَانِيُوم,noun,5,D=,Open,4,1,12,2,56,ع,16
380,"2,861",تَجَاهَل,verb,3,D~,Open,4,2,12,2,43,ن,14
380,"2,861",رائِد,noun,4,D=,Open,2,1,12,2,46,ن,14
379,"2,866",فَضِيحَة,noun,3,D=,Open,3,1,12,2,39,م,13
379,"2,866",أَمَّن,verb,4,D=,Open,2,1,12,2,46,ن,14
379,"2,866",أَحْرَز,verb,3,MSA,Open,2,4,12,2,47,ن,14
379,"2,866",أَمْضَى,verb,3,MSA,Open,2,4,12,2,47,ن,14
378,"2,870",مَجْمَع,noun,5,D=,Open,2,1,12,2,54,س,15
378,"2,870",دُخَان,noun,1,D~,Open,2,2,12,2,23,ط,9
378,"2,870",بَائِع,noun,1,D~XP,Open,2,3,12,2,24,ط,9
378,"2,870",عِنْدَئِذٍ,adv,4,MSA,Closed,4,4,12,1,56,ع,16
378,"2,870",مُصَاب,noun,2,D=,Open,2,1,12,2,30,ك,11
378,"2,870",زَعَامَة,noun,3,D=,Open,3,1,12,2,39,م,13
377,"2,876",حَاشِيَة,noun,4,D=,Open,3,1,13,2,48,س,15
377,"2,876",مُنْفَرِد,adj,4,D=,Open,3,1,13,2,48,س,15
377,"2,876",ٱِسْتِثْمَارِيّ,adj,4,D~,Open,4,2,13,2,53,س,15
377,"2,876",حَرِير,noun,2,D=,Open,2,1,13,2,31,ك,11
377,"2,876",شُهْرَة,noun,2,D=,Open,2,1,13,2,31,ك,11
376,"2,881",مُسْتَهْلِك,noun,4,D=,Open,3,1,13,2,48,س,15
376,"2,881",رَقَص,verb,1,D=,Open,3,1,13,2,24,ط,9
376,"2,881",صَرَاحَة,noun,1,D=,Open,3,1,13,2,24,ط,9
376,"2,881",طُفُولَة,noun,1,D=,Open,3,1,13,2,24,ط,9
376,"2,881",فَتَّش,verb,1,D=,Open,3,1,13,2,24,ط,9
376,"2,881",فَصَل,verb,1,D=,Open,3,1,13,2,24,ط,9
376,"2,881",حَان,verb,4,D=,Open,1,1,13,2,46,ن,14
376,"2,881",مَنْطِق,noun,4,D=,Open,2,1,13,2,47,ن,14
375,"2,889",سِيَاسِيّ,noun,4,D=,Open,3,1,13,2,48,س,15
375,"2,889",فَضَّل,verb,1,D=,Open,3,1,13,2,24,ط,9
375,"2,889",كَسَب,verb,1,D=,Open,3,1,13,2,24,ط,9
375,"2,889",أَوَّلِيّ,adj,2,D=,Open,2,1,13,2,31,ك,11
375,"2,889",أَرْضِيّ,adj,3,D=,Open,2,1,13,2,39,م,13
375,"2,889",سِنّ,noun,4,D=,Open,1,1,13,2,46,ن,14
374,"2,895",أَكْل,noun,1,D=,Open,1,1,13,2,22,ح,8
374,"2,895",سُمِّيّ,adj,3,MSA,Open,2,4,13,2,48,س,15
374,"2,895",بَرَز,verb,3,MSA,Open,3,4,13,2,49,س,15
374,"2,895",أَصِيل,adj,3,D=,Open,2,1,13,2,39,م,13
374,"2,895",عَزِيمَة,noun,3,D=,Open,3,1,13,2,40,م,13
374,"2,895",عَقَار,noun,4,D=,Open,2,1,13,2,47,ن,14
373,"2,901",غَائِب,adj,2,D~,Open,2,2,13,2,33,ل,12
373,"2,901",بَنْد,noun,4,D=,Open,1,1,13,2,46,ن,14
373,"2,901",مُحِيط,adj,4,D=,Open,2,1,13,2,47,ن,14
372,"2,904",ٱِشْتِبَاك,noun,4,D=,Open,3,1,13,2,48,س,15
372,"2,904",ٱِنْتِبَاه,noun,1,D=,Open,3,1,13,2,24,ط,9
372,"2,904",قَلِق,adj,1,D~XP,Open,2,3,13,2,25,ط,9
372,"2,904",ضَمّ,noun,2,D=,Open,1,1,13,2,30,ك,11
372,"2,904",غُرُوب,noun,2,D=,Open,2,1,13,2,31,ك,11
372,"2,904",حَرِص,verb,3,D=,Open,3,1,13,2,40,م,13
372,"2,904",خَلَع,verb,1,MSA,Open,3,4,13,2,27,ي,10
371,"2,911",تَجَنُّب,noun,3,MSA,Open,3,4,13,2,49,س,15
371,"2,911",عَمُود,noun,1,D=,Open,2,1,13,2,23,ط,9
371,"2,911",كَذَب,verb,1,D~,Open,3,2,13,2,25,ط,9
371,"2,911",مَذْكُور,adj,2,D~,Open,2,2,13,2,33,ل,12
371,"2,911",لَافِت,adj,4,D=,Open,2,1,13,2,47,ن,14
370,"2,916",ٱِسْتَطْلَع,verb,4,D=,Open,3,1,13,2,48,س,15
370,"2,916",قِدِّيس,noun,5,D=,Open,2,1,13,2,55,ع,16
370,"2,916",ٱِخْتَطَف,verb,2,D=,Open,3,1,13,2,32,ك,11
370,"2,916",صِنْف,noun,3,D=,Open,1,1,13,2,38,م,13
370,"2,916",شِعْرِيّ,adj,3,D=,Open,2,1,13,2,39,م,13
370,"2,916",تَأْهِيل,noun,4,D=,Open,2,1,13,2,47,ن,14
369,"2,922",ٱِسْتِعْمَال,noun,1,D=,Open,3,1,13,2,24,ط,9
369,"2,922",تَعَرُّف,noun,2,D=,Open,3,1,13,2,32,ك,11
369,"2,922",حَرَم,verb,2,D=,Open,3,1,13,2,32,ك,11
369,"2,922",ٱِنْخَفَض,verb,2,MSA,Open,3,4,13,2,38,م,13
369,"2,922",مَنْدُوب,noun,4,D=,Open,2,1,13,2,47,ن,14
369,"2,922",ذَاهِب,adj,1,MSA,Open,2,4,13,2,26,ي,10
368,"2,928",مُنْتَدَى,noun,5,D=,Open,3,1,13,2,56,ع,16
368,"2,928",وَعْي,noun,3,D=,Open,1,1,13,2,38,م,13
368,"2,928",تَصْمِيم,noun,3,D=,Open,2,1,13,2,39,م,13
367,"2,931",ٱِسْمِيّ,adj,3,MSA,Open,2,4,13,2,48,س,15
367,"2,931",مُقَرَّب,adj,3,MSA,Open,3,4,13,2,49,س,15
367,"2,931",صَبّ,verb,1,D=,Open,2,1,13,2,23,ط,9
367,"2,931",ضَحْكَة,noun,1,D=,Open,2,1,13,2,23,ط,9
367,"2,931",مَقْهَى,noun,2,D=,Open,2,1,13,2,31,ك,11
367,"2,931",إِصْرَار,noun,3,D=,Open,2,1,13,2,39,م,13
367,"2,931",مُتَوَاصِل,adj,3,D=,Open,4,1,13,2,41,م,13
367,"2,931",خَلْوَة,noun,4,D=,Open,2,1,13,2,47,ن,14
367,"2,931",عَنَاء,noun,4,D=,Open,2,1,13,2,47,ن,14
367,"2,931",أَبْعَد,adj_comp,1,MSA,Open,2,4,13,2,26,ي,10
366,"2,941",كَنْز,noun,1,D=,Open,1,1,13,2,22,ح,8
366,"2,941",عَمّ,noun,1,D=,Open,2,1,13,2,23,ط,9
366,"2,941",مَشْهُور,adj,1,D=,Open,2,1,13,2,23,ط,9
366,"2,941",سَدّ,noun,3,D=,Open,1,1,13,2,38,م,13
366,"2,941",إِنْكَار,noun,3,D=,Open,2,1,13,2,39,م,13
366,"2,941",جَدِير,adj,3,D=,Open,2,1,13,2,39,م,13
366,"2,941",رُبَّان,noun,3,D=,Open,2,1,13,2,39,م,13
366,"2,941",بُلُوغ,noun,4,D=,Open,2,1,13,2,47,ن,14
365,"2,949",خُبْز,noun,1,D=,Open,1,1,13,2,22,ح,8
365,"2,949",قَبْو,noun,4,D~,Open,1,2,13,2,50,س,15
365,"2,949",هَجَم,verb,5,MSA,Open,3,4,13,2,71,ص,18
365,"2,949",رَقِيق,noun,4,MSA,Open,2,4,13,2,59,ع,16
365,"2,949",لَحْن,noun,2,D=,Open,1,1,13,2,30,ك,11
365,"2,949",مِرْفَق,noun,3,D=,Open,3,1,13,2,40,م,13
365,"2,949",شَهْوَة,noun,4,D=,Open,2,1,13,2,47,ن,14
364,"2,956",كَثِيف,adj,4,D~,Open,2,2,13,2,51,س,15
364,"2,956",أَوْمَأ,verb,4,MSA,Open,2,4,13,2,59,ع,16
364,"2,956",أَصْلِيّ,adj,2,D=,Open,2,1,13,2,31,ك,11
364,"2,956",بَسَاطَة,noun,2,D=,Open,3,1,13,2,32,ك,11
364,"2,956",مُخْطِئ,adj,2,MSA,Open,2,4,13,2,37,م,13
364,"2,956",طَابِع,noun,3,D=,Open,2,1,13,2,39,م,13
363,"2,962",هَزّ,noun,1,D=,Open,1,1,13,2,22,ح,8
363,"2,962",قُرْصَان,noun,2,D=,Open,2,1,13,2,31,ك,11
363,"2,962",ٱِسْتِكْمَال,noun,3,D=,Open,3,1,13,2,40,م,13
363,"2,962",ثَبَات,noun,3,D~,Open,2,2,13,2,42,ن,14
362,"2,966",حَافِلَة,noun,1,MSA,Open,3,4,13,2,27,ي,10
361,"2,967",شُرْب,noun,1,D=,Open,1,1,13,2,22,ح,8
361,"2,967",مير,noun_prop,5,MSA,Open,2,4,13,2,70,ص,18
361,"2,967",بَوَّاب,noun,1,D=,Open,2,1,13,2,23,ط,9
361,"2,967",فِرْقَة,noun,1,D~,Open,1,2,13,2,23,ط,9
361,"2,967",مَتْجَر,noun,1,D=,Open,2,1,13,2,23,ط,9
361,"2,967",أَيْقَظ,verb,2,MSA,Open,2,4,13,2,37,م,13
361,"2,967",خَيْرِيّ,adj,3,D=,Open,2,1,13,2,39,م,13
361,"2,967",يَئِس,verb,3,D=,Open,3,1,13,2,40,م,13
360,"2,975",مَوْج,noun,1,D=,Open,1,1,13,2,22,ح,8
360,"2,975",ٱِنْقَضَى,verb,4,D=,Open,3,1,13,2,48,س,15
360,"2,975",بَتّ,noun,5,D=,Open,1,1,13,2,54,س,15
360,"2,975",سَهَّل,verb,1,D=,Open,3,1,13,2,24,ط,9
360,"2,975",أَعْظَم,adj_comp,2,D=,Open,2,1,13,2,31,ك,11
360,"2,975",دِرْع,noun,3,D=,Open,1,1,13,2,38,م,13
360,"2,975",شَهْرِيّ,adj,3,D=,Open,2,1,13,2,39,م,13
360,"2,975",أَسْر,noun,4,D=,Open,1,1,13,2,46,ن,14
360,"2,975",تَأَكَّد,verb,1,D~,Open,4,2,13,2,26,ي,10
359,"2,984",بَغَى,verb,3,MSA,Open,2,4,13,2,48,س,15
359,"2,984",نِقَابَة,noun,4,D=,Open,3,1,13,2,48,س,15
359,"2,984",عَقِب,noun,4,MSA,Closed,1,4,13,1,54,س,15
359,"2,984",لَبْس,noun,5,D=,Open,1,1,13,2,54,س,15
359,"2,984",تَعَرَّف,verb,1,D~,Open,2,2,13,2,24,ط,9
359,"2,984",حَلَم,verb,1,D=,Open,3,1,13,2,24,ط,9
359,"2,984",تَسَاؤُل,noun,2,D=,Open,3,1,13,2,32,ك,11
359,"2,984",هَيَّأ,verb,3,D=,Open,2,1,13,2,39,م,13
359,"2,984",تَعَرُّض,noun,3,D=,Open,3,1,13,2,40,م,13
358,"2,993",غَضّ,noun,5,D=,Open,1,1,13,2,54,س,15
358,"2,993",نَاوَل,verb,1,D=,Open,3,1,13,2,24,ط,9
357,"2,995",مُسَاوَاة,noun,4,D=,Open,3,1,13,2,48,س,15
357,"2,995",مُنْشَأَة,noun,4,D=,Open,3,1,13,2,48,س,15
357,"2,995",وَخَى,verb,5,MSA,Open,2,4,13,2,70,ص,18
357,"2,995",خَالَة,noun,1,D=,Open,2,1,13,2,23,ط,9
357,"2,995",آمَن,verb,2,D=,Open,2,1,13,2,31,ك,11
356,"3,000",ٱِمْتَنَع,verb,4,D=,Open,3,1,13,2,48,س,15
356,"3,000",تَوْقِيف,noun,4,D~,Open,2,2,13,2,51,س,15
356,"3,000",أَطَال,verb,2,D~XP,Open,2,3,13,2,35,ل,12
356,"3,000",تَصَدِّي,noun,3,D=,Open,3,1,13,2,40,م,13
355,"3,004",تَهَيَّأ,verb,3,MSA,Open,3,4,13,2,49,س,15
355,"3,004",إِثَارَة,noun,3,D~,Open,3,2,13,2,43,ن,14
354,"3,006",فَلْسَفَة,noun,4,D=,Open,3,1,13,2,48,س,15
354,"3,006",مُظَاهَرَة,noun,4,D~,Open,4,2,13,2,53,س,15
354,"3,006",رَهِيب,adj,1,D=,Open,2,1,13,2,23,ط,9
354,"3,006",مَاضِي,adj,1,D=,Open,2,1,13,2,23,ط,9
354,"3,006",أَلْغَى,verb,1,D~XP,Open,2,3,13,2,25,ط,9
354,"3,006",نِسْبِيّ,adj,5,D=,Open,2,1,13,2,55,ع,16
354,"3,006",أَيْض,noun,4,MSA,Open,1,4,13,2,58,ع,16
354,"3,006",شَقّ,noun,2,D~,Open,1,2,13,2,32,ك,11
354,"3,006",مُعَانَاة,noun,2,D=,Open,3,1,13,2,32,ك,11
354,"3,006",ذُعْر,noun,3,D~,Open,1,2,13,2,41,م,13
353,"3,016",ٱِنْقِطَاع,noun,4,D=,Open,3,1,13,2,48,س,15
353,"3,016",أَزْعَج,verb,1,D=,Open,2,1,13,2,23,ط,9
353,"3,016",ذِئْب,noun,1,D~,Open,1,2,13,2,23,ط,9
353,"3,016",طَبَق,noun,1,D~,Open,2,2,13,2,24,ط,9
353,"3,016",لَحَظ,verb,4,D~XP,Open,3,3,13,2,56,ع,16
353,"3,016",مُتَطَرِّف,adj,5,D=,Open,4,1,13,2,57,ع,16
353,"3,016",دَرْب,noun,2,D=,Open,1,1,13,2,30,ك,11
353,"3,016",غَارِق,adj,2,D~,Open,2,2,13,2,33,ل,12
353,"3,016",لُجُوء,noun,4,D=,Open,2,1,13,2,47,ن,14
352,"3,025",طَمِع,verb,4,D=,Open,3,1,13,2,48,س,15
352,"3,025",كَفّ,verb,3,MSA,Open,2,4,13,2,48,س,15
352,"3,025",عُطْلَة,noun,1,D=,Open,2,1,13,2,23,ط,9
352,"3,025",سَعَة,noun,4,MSA,Open,2,4,13,2,59,ع,16
352,"3,025",إِيقَاف,noun,3,D~XP,Open,2,3,13,2,45,ن,14
352,"3,025",دَهِش,verb,3,D~XP,Open,3,3,13,2,46,ن,14
352,"3,025",مَطْمَع,noun,4,D=,Open,2,1,13,2,47,ن,14
352,"3,025",نَسِيج,noun,4,D=,Open,2,1,13,2,47,ن,14
352,"3,025",هُنَالِكَ,adv,3,MSA,Closed,4,4,13,1,47,ن,14
351,"3,034",خَفّ,verb,1,D=,Open,2,1,13,2,23,ط,9
351,"3,034",غَدَاء,noun,1,D~,Open,2,2,13,2,24,ط,9
351,"3,034",نَصَح,verb,2,D=,Open,2,1,13,2,31,ك,11
351,"3,034",نَغْمَة,noun,2,D=,Open,2,1,13,2,31,ك,11
351,"3,034",حَافِظ,noun_prop,2,D~,Open,3,2,13,2,34,ل,12
351,"3,034",مَشَقَّة,noun,3,D=,Open,2,1,13,2,39,م,13
351,"3,034",ٱِسْتَنَد,verb,3,D=,Open,3,1,13,2,40,م,13
350,"3,041",لَبَن,noun,1,D=,Open,1,1,13,2,22,ح,8
350,"3,041",ٱِغْتَنَم,verb,4,D=,Open,3,1,13,2,48,س,15
350,"3,041",أَزْرَق,adj,1,D~,Open,2,2,13,2,24,ط,9
350,"3,041",مَلَأ,noun,4,D~XP,Open,2,3,13,2,55,ع,16
349,"3,045",أَكْمَل,verb,2,D~XP,Open,2,3,13,2,35,ل,12
349,"3,045",ٱِرْتَجَف,verb,2,D~XP,Open,3,3,13,2,36,ل,12
349,"3,045",هَيْبَة,noun,4,D=,Open,2,1,13,2,47,ن,14
348,"3,048",رِيش,noun,1,D=,Open,1,1,13,2,22,ح,8
348,"3,048",رَجَّح,verb,4,D=,Open,3,1,13,2,48,س,15
348,"3,048",قَذِيفَة,noun,4,D~,Open,3,2,13,2,52,س,15
348,"3,048",أَيْنَ,adv_rel,1,MSA,Closed,2,4,13,1,25,ط,9
348,"3,048",كَسْب,noun,3,D=,Open,1,1,13,2,38,م,13
347,"3,053",كَفَاءَة,noun,4,D=,Open,3,1,13,2,48,س,15
347,"3,053",دَفَن,verb,1,D=,Open,2,1,13,2,23,ط,9
347,"3,053",عَبْوَة,noun,5,D=,Open,2,1,13,2,55,ع,16
347,"3,053",غَدْر,noun,3,D=,Open,1,1,13,2,38,م,13
347,"3,053",تَبَنِّي,noun,3,D=,Open,3,1,13,2,40,م,13
347,"3,053",حَثّ,verb,3,D~,Open,2,2,13,2,42,ن,14
347,"3,053",نُزُول,noun,1,MSA,Open,2,4,13,2,26,ي,10
346,"3,060",رُقاد,noun,3,MSA,Open,2,4,13,2,48,س,15
346,"3,060",أَلَحّ,verb,3,D=,Open,2,1,13,2,39,م,13
346,"3,060",النادرة,noun_prop,3,D=,Open,2,1,13,2,39,م,13
346,"3,060",حَرَص,verb,3,D=,Open,3,1,13,2,40,م,13
346,"3,060",ثَأْر,noun,3,D~,Open,1,2,13,2,41,م,13
346,"3,060",بَلَاء,noun,4,D=,Open,2,1,13,2,47,ن,14
345,"3,066",تَاج,noun,1,D=,Open,1,1,13,2,22,ح,8
345,"3,066",مَكِيدَة,noun,4,D=,Open,3,1,13,2,48,س,15
345,"3,066",سَكّ,verb,5,MSA,Open,2,4,13,2,70,ص,18
345,"3,066",نَزَع,verb,2,D=,Open,3,1,13,2,32,ك,11
345,"3,066",ٱِنْحَدَر,verb,3,D=,Open,3,1,13,2,40,م,13
344,"3,071",بَالِغ,adj,4,D=,Open,3,1,13,2,48,س,15
344,"3,071",وَعَى,verb,4,D~,Open,2,2,13,2,51,س,15
344,"3,071",وَزَّع,verb,1,D=,Open,3,1,13,2,24,ط,9
344,"3,071",عَاهِل,noun,5,D=,Open,2,1,13,2,55,ع,16
344,"3,071",مُسْتَوْطَنَة,noun,5,D=,Open,4,1,13,2,57,ع,16
344,"3,071",زَبُون,noun,2,D=,Open,2,1,13,2,31,ك,11
344,"3,071",حَكِيم,noun,3,D=,Open,2,1,13,2,39,م,13
344,"3,071",صَدْمَة,noun,3,D=,Open,2,1,13,2,39,م,13
344,"3,071",قُطْب,noun,4,D=,Open,1,1,13,2,46,ن,14
344,"3,071",إِسْكَان,noun,4,D=,Open,2,1,13,2,47,ن,14
343,"3,081",بِطَالَة,noun,4,D=,Open,3,1,13,2,48,س,15
343,"3,081",ذَرِّيّ,adj,4,MSA,Open,2,4,13,2,59,ع,16
343,"3,081",وَقِيعَة,noun,4,MSA,Open,3,4,13,2,60,ع,16
342,"3,084",مَتْن,noun,4,MSA,Open,1,4,13,2,58,ع,16
342,"3,084",ٱِجْتَاز,verb,2,D=,Open,3,1,13,2,32,ك,11
342,"3,084",ظُهْر,noun,3,D~,Open,2,2,13,2,42,ن,14
342,"3,084",نُصْرَة,noun,4,D=,Open,2,1,13,2,47,ن,14
341,"3,088",وَزْن,noun,1,D=,Open,1,1,13,2,22,ح,8
341,"3,088",ٱِمْتَثَل,verb,4,D~,Open,3,2,13,2,52,س,15
341,"3,088",بَعُد,verb,4,D~XP,Open,3,3,13,2,56,ع,16
341,"3,088",غُضُون,noun,3,D~,Open,2,2,13,2,42,ن,14
341,"3,088",جَدْوَى,noun,4,D=,Open,2,1,13,2,47,ن,14
340,"3,093",مُفَكِّر,noun,4,D=,Open,3,1,13,2,48,س,15
340,"3,093",سَام,noun_prop,2,D=,Open,1,1,13,2,30,ك,11
340,"3,093",مُتَنَكِّر,noun,2,D=,Open,4,1,13,2,33,ل,12
340,"3,093",ٱِسْتَغَلّ,verb,3,D=,Open,3,1,13,2,40,م,13
339,"3,097",مُتَنَبِّيّ,noun_prop,5,MSA,Open,4,4,13,2,72,ص,18
339,"3,097",أَحْسَن,verb,1,D=,Open,2,1,13,2,23,ط,9
339,"3,097",ٱِسْتَعْمَل,verb,1,D=,Open,3,1,13,2,24,ط,9
339,"3,097",غَاضِب,adj,1,D~XP,Open,2,3,13,2,25,ط,9
339,"3,097",وَقْع,noun,4,MSA,Open,1,4,13,2,58,ع,16
339,"3,097",أَحْيَى,verb,2,D=,Open,2,1,13,2,31,ك,11
339,"3,097",أَحْدَث,adj_comp,2,D~,Open,2,2,13,2,33,ل,12
339,"3,097",قَدْر,noun,3,D=,Open,1,1,13,2,38,م,13
339,"3,097",طَمْأَن,verb,3,D~XP,Open,3,3,13,2,46,ن,14
338,"3,106",مُكَلَّف,adj,4,D=,Open,3,1,13,2,48,س,15
338,"3,106",قَذَف,verb,4,D~,Open,3,2,13,2,52,س,15
338,"3,106",صَاحِي,adj,1,D=,Open,2,1,13,2,23,ط,9
338,"3,106",عُلْبَة,noun,1,D=,Open,2,1,13,2,23,ط,9
338,"3,106",كَعْبَة,noun,1,D=,Open,2,1,13,2,23,ط,9
338,"3,106",قَمِيص,noun,1,D~,Open,2,2,13,2,24,ط,9
338,"3,106",مُتَاح,adj,2,D=,Open,2,1,13,2,31,ك,11
338,"3,106",مُقِيم,adj,2,D=,Open,2,1,13,2,31,ك,11
338,"3,106",رَاقِص,noun,2,D~XP,Open,2,3,13,2,35,ل,12
338,"3,106",هُبُوط,noun,3,D=,Open,2,1,13,2,39,م,13
338,"3,106",هناء,noun_prop,3,D=,Open,2,1,13,2,39,م,13
338,"3,106",ٱِنْثَنَى,verb,3,D~,Open,3,2,13,2,43,ن,14
337,"3,118",صِيَانَة,noun,4,D=,Open,3,1,13,2,48,س,15
337,"3,118",بَذْل,noun,4,D~,Open,1,2,13,2,50,س,15
337,"3,118",رَمْي,noun,2,D=,Open,1,1,13,2,30,ك,11
337,"3,118",دَافَع,verb,2,D=,Open,2,1,13,2,31,ك,11
337,"3,118",هَمَس,verb,2,D=,Open,3,1,13,2,32,ك,11
337,"3,118",ثُغْرَة,noun,3,D~,Open,2,2,13,2,42,ن,14
336,"3,124",حَامِل,noun,2,D=,Open,2,1,13,2,31,ك,11
336,"3,124",هَتَف,verb,3,D=,Open,3,1,13,2,40,م,13
336,"3,124",مَعْقُول,adj,3,D~,Open,2,2,13,2,42,ن,14
336,"3,124",شَفَق,noun,3,D~XP,Open,2,3,13,2,45,ن,14
335,"3,128",وَارِد,noun,4,D=,Open,2,1,14,2,48,س,15
335,"3,128",حَرَام,noun,1,D=,Open,2,1,14,2,24,ط,9
335,"3,128",عَوَّل,verb,5,D=,Open,3,1,14,2,57,ع,16
335,"3,128",مُتَصَدِّر,adj,5,D=,Open,4,1,14,2,58,ع,16
335,"3,128",تَخَلَّص,verb,2,D~,Open,2,2,14,2,34,ل,12
335,"3,128",غِذَاء,noun,2,D~,Open,3,2,14,2,35,ل,12
335,"3,128",أَشْعَل,verb,2,D~XP,Open,2,3,14,2,36,ل,12
335,"3,128",أَفْرَج,verb,3,D=,Open,2,1,14,2,40,م,13
335,"3,128",تَأَمُّل,noun,3,D=,Open,3,1,14,2,41,م,13
334,"3,137",تَخْصِيص,noun,4,D=,Open,2,1,14,2,48,س,15
334,"3,137",فَنَاء,noun,4,D=,Open,2,1,14,2,48,س,15
334,"3,137",مُسْبَق,adj,4,D=,Open,2,1,14,2,48,س,15
334,"3,137",ٱِنْتَفَض,verb,4,D=,Open,3,1,14,2,49,س,15
334,"3,137",خَشْيَة,noun,3,MSA,Open,2,4,14,2,49,س,15
334,"3,137",نَزْل,noun,5,MSA,Open,1,4,14,2,70,ص,18
334,"3,137",عِبْرَة,noun,5,MSA,Open,2,4,14,2,71,ص,18
334,"3,137",شُرْطِيّ,noun,1,D=,Open,2,1,14,2,24,ط,9
334,"3,137",مُمَيَّز,adj,2,D=,Open,3,1,14,2,33,ل,12
334,"3,137",إِبْدَاع,noun,3,D=,Open,2,1,14,2,40,م,13
334,"3,137",خَوْض,noun,4,D=,Open,1,1,14,2,47,ن,14
333,"3,148",مُحْتَرِف,noun,4,D=,Open,3,1,14,2,49,س,15
